Title,Authors,Publication Date,Journal,Citation Info,Content Type,Article URL,PDF URL,DOI,Page Number,Search Topic
Plasma metabolites and risk of seven cancers: a two-sample Mendelian randomization study among European descendants,"Yaxin Chen, Yufang Xie, Hang Ci, Zhengpei Cheng, Yongjie Kuang, Shuqing Li, Gang Wang, Yawen Qi, Jun Tang, Dan Liu, Weimin Li and Yaohua Yang",4 March 2024,BMC Medicine,2024 22:90,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03272-8,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03272-8.pdf,10.1186/s12916-024-03272-8,5,cancer
"The effects of cholesterol lowering with simvastatin on cause-specific mortality and on cancer incidence in 20,536 high-risk people: a randomised placebo-controlled trial [ISRCTN48489393]",,16 March 2005,BMC Medicine,2005 3:6,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-3-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-3-6.pdf,10.1186/1741-7015-3-6,5,cancer
Exploratory biomarker analysis in the phase III L-MOCA study of olaparib maintenance therapy in patients with platinum-sensitive relapsed ovarian cancer,"Huayi Li, Zikun Peng, Jianqing Zhu, Weidong Zhao, Yi Huang, Ruifang An, Hong Zheng, Pengpeng Qu, Li Wang, Qi Zhou, Danbo Wang, Ge Lou, Jing Wang, Ke Wang, Beihua Kong, Xing Xie…",16 May 2024,BMC Medicine,2024 22:199,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03409-9,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03409-9.pdf,10.1186/s12916-024-03409-9,5,cancer
Real-world impact of acupuncture on analgesics and healthcare resource utilization in breast cancer survivors with pain,"Ding Quan Ng, Sanghoon Lee, Richard T. Lee, Yun Wang and Alexandre Chan",16 September 2024,BMC Medicine,2024 22:394,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03626-2,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03626-2.pdf,10.1186/s12916-024-03626-2,5,cancer
The impact of metabolic reprogramming on tertiary lymphoid structure formation: enhancing cancer immunotherapy,"Meng-Jie Zhang, Yan Wen and Zhi-Jun Sun",14 April 2025,BMC Medicine,2025 23:217,Review,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-025-04037-7,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-025-04037-7.pdf,10.1186/s12916-025-04037-7,5,cancer
Faecal haemoglobin concentrations are associated with all-cause mortality and cause of death in colorectal cancer screening,"Lasse Kaalby, Ulrik Deding, Issam Al-Najami, Gabriele Berg-Beckhoff, Thomas Bjørsum-Meyer, Tinne Laurberg, Aasma Shaukat, Robert J. C. Steele, Anastasios Koulaouzidis, Morten Rasmussen, Morten Kobaek-Larsen and Gunnar Baatrup",24 January 2023,BMC Medicine,2023 21:29,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02724-3,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02724-3.pdf,10.1186/s12916-022-02724-3,5,cancer
Combined impact of lipidomic and genetic aberrations on clinical outcomes in metastatic castration-resistant prostate cancer,"Blossom Mak, Hui-Ming Lin, Edmond M. Kwan, Heidi Fettke, Ben Tran, Ian D. Davis, Kate Mahon, Martin R. Stockler, Karen Briscoe, Gavin Marx, Alison Zhang, Megan Crumbaker, Winston Tan, Kevin Huynh, Thomas G. Meikle, Natalie A. Mellett…",25 March 2022,BMC Medicine,2022 20:112,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02298-0,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02298-0.pdf,10.1186/s12916-022-02298-0,5,cancer
"Risk factors for human papillomavirus infection, cervical intraepithelial neoplasia and cervical cancer: an umbrella review and follow-up Mendelian randomisation studies","Sarah J. Bowden, Triada Doulgeraki, Emmanouil Bouras, Georgios Markozannes, Antonios Athanasiou, Harriet Grout-Smith, Konstantinos S. Kechagias, Laura Burney Ellis, Verena Zuber, Marc Chadeau-Hyam, James M. Flanagan, Konstantinos K. Tsilidis, Ilkka Kalliala and Maria Kyrgiou",27 July 2023,BMC Medicine,2023 21:274,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02965-w,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02965-w.pdf,10.1186/s12916-023-02965-w,5,cancer
Single-cell sequencing reveals the immune microenvironment landscape related to anti-PD-1 resistance in metastatic colorectal cancer with high microsatellite instability,"Tao Wu, Xuan Zhang, Xinxing Liu, Xinyi Cai, Tao Shen, Dingguo Pan, Rui Liang, Rong Ding, Ruixi Hu, Jianhua Dong, Furong Li, Jinsha Li, Lin Xie, Chunlong Wang, Shilei Geng, Zhaoyu Yang…",27 April 2023,BMC Medicine,2023 21:161,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02866-y,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02866-y.pdf,10.1186/s12916-023-02866-y,5,cancer
How often do cancer researchers make their data and code available and what factors are associated with sharing?,"Daniel G. Hamilton, Matthew J. Page, Sue Finch, Sarah Everitt and Fiona Fidler",9 November 2022,BMC Medicine,2022 20:438,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02644-2,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02644-2.pdf,10.1186/s12916-022-02644-2,5,cancer
Colorectal cancer screening using a multi-locus blood-based assay targeting circulating tumor DNA methylation: a cross-sectional study in an average-risk population,"Baohua Wang, Yunzhi Zhang, Jun Liu, Bin Deng, Qing Li, Hongmei Liu, Yi Sui, Ning Wang, Qin Xiao, Wei Liu, Yan Chen, Yongsheng Li, Haipeng Jia, Qilong Yuan, Cuiping Wang, Wenjun Pan…",27 November 2024,BMC Medicine,2024 22:560,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03777-2,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03777-2.pdf,10.1186/s12916-024-03777-2,5,cancer
A combination of genetically engineered oncolytic virus and melittin-CpG for cancer viro-chemo-immunotherapy,"Amirhossein Bahreyni, Huitao Liu, Yasir Mohamud, Yuan Chao Xue, Yiyun Michelle Fan, Yizhuo Lyanne Zhang and Honglin Luo",24 May 2023,BMC Medicine,2023 21:193,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02901-y,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02901-y.pdf,10.1186/s12916-023-02901-y,5,cancer
"Adiposity, metabolites, and colorectal cancer risk: Mendelian randomization study","Caroline J. Bull, Joshua A. Bell, Neil Murphy, Eleanor Sanderson, George Davey Smith, Nicholas J. Timpson, Barbara L. Banbury, Demetrius Albanes, Sonja I. Berndt, Stéphane Bézieau, D. Timothy Bishop, Hermann Brenner, Daniel D. Buchanan, Andrea Burnett-Hartman, Graham Casey, Sergi Castellví-Bel…",17 December 2020,BMC Medicine,2020 18:396,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01855-9,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-020-01855-9.pdf,10.1186/s12916-020-01855-9,5,cancer
"Efficacy and safety of nanoparticle albumin-bound paclitaxel plus carboplatin as neoadjuvant chemotherapy for stages III–IV, unresectable ovarian cancer: a single-arm, open-label, phase Ib/II study","Lina Yin, Wei Jiang, Shuai Liu, Yi Fu, Lin Zhou, Xuan Pei, Shuang Ye, Wenbin Shen, Huijuan Yang and Boer Shan",29 October 2024,BMC Medicine,2024 22:496,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03697-1,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03697-1.pdf,10.1186/s12916-024-03697-1,5,cancer
Efficacy of interventions targeted at physician prescribers of opioids for chronic non-cancer pain: an overview of systematic reviews,"Katya Peri, Lucy Honeycutt, Erica Wennberg, Sarah B. Windle, Kristian B. Filion, Genevieve Gore, Irina Kudrina, Elena Paraskevopoulos, Areesha Moiz, Marc O. Martel and Mark J. Eisenberg",20 February 2024,BMC Medicine,2024 22:76,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03287-1,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-024-03287-1.pdf,10.1186/s12916-024-03287-1,5,cancer
Systematic review and meta-analysis of the value of initial biomarkers in predicting adverse outcome in febrile neutropenic episodes in children and young people with cancer,"Robert S Phillips, Ros Wade, Thomas Lehrnbecher, Lesley A Stewart and Alex J Sutton",18 January 2012,BMC Medicine,2012 10:6,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-10-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-10-6.pdf,10.1186/1741-7015-10-6,5,cancer
Downregulation of AC092894.1 promotes oxaliplatin resistance in colorectal cancer via the USP3/AR/RASGRP3 axis,"Zhijian Zheng, Ming Wu, Hongyan Li, Wenxia Xu, Mengxiang Yang, Kailing Pan, Yuqi Ni, Ting Jiang, Hongjuan Zheng, Xiayun Jin, Yanfei Zhang, Linchao Ding and Jianfei Fu",3 April 2023,BMC Medicine,2023 21:132,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02826-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02826-6.pdf,10.1186/s12916-023-02826-6,5,cancer
Exploration of the clonal evolution and construction of the tumor clonal evolution rate as a prognostic indicator in metastatic breast cancer,"Dan Lv, Bo Lan, Qihan Guo, Zongbi Yi, Haili Qian, Yanfang Guan, Xuenan Peng, Ting Chen and Fei Ma",25 February 2025,BMC Medicine,2025 23:122,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-025-03959-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-025-03959-6.pdf,10.1186/s12916-025-03959-6,5,cancer
Effect of home-based online training and activity feedback on oxygen uptake in patients after surgical cancer therapy: a randomized controlled trial,"Roberto Falz, Christian Bischoff, René Thieme, Uwe Tegtbur, Peter Hillemanns, Jens-Uwe Stolzenburg, Bahriye Aktas, Ulrich Bork, Jürgen Weitz, Johannes Lässing, Christian Leps, Johannes Voß, Florian Lordick, Antina Schulze, Ines Gockel and Martin Busse",8 August 2023,BMC Medicine,2023 21:293,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-03010-6,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-03010-6.pdf,10.1186/s12916-023-03010-6,5,cancer
α-Mangostin extracted from the pericarp of the mangosteen (Garcinia mangostanaLinn) reduces tumor growth and lymph node metastasis in an immunocompetent xenograft model of metastatic mammary cancer carrying a p53 mutation,"Masa-Aki Shibata, Munekazu Iinuma, Junji Morimoto, Hitomi Kurose, Kanako Akamatsu, Yasushi Okuno, Yukihiro Akao and Yoshinori Otsuki",3 June 2011,BMC Medicine,2011 9:69,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-9-69,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-9-69.pdf,10.1186/1741-7015-9-69,5,cancer
Comparison of submucosal and subserosal approaches toward optimized indocyanine green tracer-guided laparoscopic lymphadenectomy for patients with gastric cancer (FUGES-019): a randomized controlled trial,"Qi-Yue Chen, Qing Zhong, Ping Li, Jian-Wei Xie, Zhi-Yu Liu, Xiao-Bo Huang, Guang-Tan Lin, Jia-Bin Wang, Jian-Xian Lin, Jun Lu, Long-Long Cao, Mi Lin, Qiao-Ling Zheng, Ru-Hong Tu, Ze-Ning Huang, Chao-Hui Zheng…",27 October 2021,BMC Medicine,2021 19:276,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-02125-y,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-02125-y.pdf,10.1186/s12916-021-02125-y,5,cancer
Systematic review of clinical practice guidelines in the diagnosis and management of thyroid nodules and cancer,"Tsai-Wei Huang, Jun-Hung Lai, Mei-Yi Wu, Shiah-Lian Chen, Chih-Hsiung Wu and Ka-Wai Tam",29 August 2013,BMC Medicine,2013 11:191,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-191,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-11-191.pdf,10.1186/1741-7015-11-191,5,cancer
"Development, validation, and evaluation of a risk assessment tool for personalized screening of gastric cancer in Chinese populations","Xia Zhu, Jun Lv, Meng Zhu, Caiwang Yan, Bin Deng, Canqing Yu, Yu Guo, Jing Ni, Qiang She, Tianpei Wang, Jiayu Wang, Yue Jiang, Jiaping Chen, Dong Hang, Ci Song, Xuefeng Gao…",27 April 2023,BMC Medicine,2023 21:159,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-023-02864-0,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-023-02864-0.pdf,10.1186/s12916-023-02864-0,5,cancer
Tumor PKCδ instigates immune exclusion in EGFR-mutated non–small cell lung cancer,"Yi-Han Zuo, Wei-Na Gao, Ya-Jia Xie, Sheng-Yong Yang, Jin-Tai Zhou, Hai-Hai Liang and Xing-Xing Fan",8 December 2022,BMC Medicine,2022 20:470,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02670-0,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02670-0.pdf,10.1186/s12916-022-02670-0,5,cancer
"Neoadjuvant pyrotinib, trastuzumab, and docetaxel for HER2-positive breast cancer (PHEDRA): a double-blind, randomized phase 3 trial","Jiong Wu, Zefei Jiang, Zhenzhen Liu, Benlong Yang, Hongjian Yang, Jinhai Tang, Kun Wang, Yunjiang Liu, Haibo Wang, Peifen Fu, Shuqun Zhang, Qiang Liu, Shusen Wang, Jian Huang, Chuan Wang, Shu Wang…",27 December 2022,BMC Medicine,2022 20:498,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02708-3,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02708-3.pdf,10.1186/s12916-022-02708-3,5,cancer
Immune-related histologic phenotype in pretreatment tumour biopsy predicts the efficacy of neoadjuvant anti-PD-1 treatment in squamous lung cancer,"Pei Yuan, Changyuan Guo, Lin Li, Yun Ling, Lei Guo and Jianming Ying",24 October 2022,BMC Medicine,2022 20:403,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02609-5,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02609-5.pdf,10.1186/s12916-022-02609-5,5,cancer
ADAM22/LGI1 complex as a new actionable target for breast cancer brain metastasis,"Sara Charmsaz, Ben Doherty, Sinéad Cocchiglia, Damir Varešlija, Attilio Marino, Nicola Cosgrove, Ricardo Marques, Nolan Priedigkeit, Siobhan Purcell, Fiona Bane, Jarlath Bolger, Christopher Byrne, Philip J. O’Halloran, Francesca Brett, Katherine Sheehan, Kieran Brennan…",19 November 2020,BMC Medicine,2020 18:349,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01806-4,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-020-01806-4.pdf,10.1186/s12916-020-01806-4,5,cancer
Short-chain fatty acid concentrations in the incidence and risk-stratification of colorectal cancer: a systematic review and meta-analysis,"Ehsan Alvandi, Wilson K. M. Wong, Mugdha V. Joglekar, Kevin J. Spring and Anandwardhan A. Hardikar",3 October 2022,BMC Medicine,2022 20:323,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02529-4,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02529-4.pdf,10.1186/s12916-022-02529-4,5,cancer
"Global, regional, and national burden of early-onset colorectal cancer from 1990 to 2021: a systematic analysis based on the global burden of disease study 2021","Yang Meng, Zongbiao Tan, Junhai Zhen, Di Xiao, Liwei Cai, Weiguo Dong and Changzheng Chen",21 January 2025,BMC Medicine,2025 23:34,Research,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-025-03867-9,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-025-03867-9.pdf,10.1186/s12916-025-03867-9,5,cancer
Worse prognosis of KRASc.35 G > A mutant metastatic colorectal cancer (MCRC) patients treated with intensive triplet chemotherapy plus bevacizumab (FIr-B/FOx),"Gemma Bruera, Katia Cannita, Daniela Di Giacomo, Aude Lamy, Thierry Frébourg, Jean Christophe Sabourin, Mario Tosi, Edoardo Alesse, Corrado Ficorella and Enrico Ricevuto",4 March 2013,BMC Medicine,2013 11:59,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-59,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-11-59.pdf,10.1186/1741-7015-11-59,5,cancer
Meat consumption and mortality - results from the European Prospective Investigation into Cancer and Nutrition,"Sabine Rohrmann, Kim Overvad, H Bas Bueno-de-Mesquita, Marianne U Jakobsen, Rikke Egeberg, Anne Tjønneland, Laura Nailler, Marie-Christine Boutron-Ruault, Françoise Clavel-Chapelon, Vittorio Krogh, Domenico Palli, Salvatore Panico, Rosario Tumino, Fulvio Ricceri, Manuela M Bergmann, Heiner Boeing…",7 March 2013,BMC Medicine,2013 11:63,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-63,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/1741-7015-11-63.pdf,10.1186/1741-7015-11-63,5,cancer
Systematic review of Mendelian randomization studies on risk of cancer,"Georgios Markozannes, Afroditi Kanellopoulou, Olympia Dimopoulou, Dimitrios Kosmidis, Xiaomeng Zhang, Lijuan Wang, Evropi Theodoratou, Dipender Gill, Stephen Burgess and Konstantinos K. Tsilidis",2 February 2022,BMC Medicine,2022 20:41,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-022-02246-y,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-022-02246-y.pdf,10.1186/s12916-022-02246-y,5,cancer
A fecal-based test for the detection of advanced adenoma and colorectal cancer: a case-control and screening cohort study,"Lian-Jing Cao, Xiao-Lin Peng, Wen-Qiong Xue, Rong Zhang, Jiang-Bo Zhang, Ting Zhou, Zi-Yi Wu, Gai-Rui Li, Tong-Min Wang, Yong-Qiao He, Da-Wei Yang, Ying Liao, Xia-Ting Tong, Fang Wang, Ke-Xin Chen, Shi-Hong Zhang…",25 October 2021,BMC Medicine,2021 19:250,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-02123-0,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-02123-0.pdf,10.1186/s12916-021-02123-0,5,cancer
Breastfeeding and the risk of childhood cancer: a systematic review and dose-response meta-analysis,"Qing Su, Xiaohui Sun, Liwen Zhu, Qin Yan, Peiwen Zheng, Yingying Mao and Ding Ye",13 April 2021,BMC Medicine,2021 19:90,Research article,https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-021-01950-5,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-021-01950-5.pdf,10.1186/s12916-021-01950-5,5,cancer
